DARZ_ID;SCHOOL_NAME;TYPE_ID;TYPE_LABEL;LAN_ID;LAN_LABEL;CHILDS_COUNT;FREE_SPACE
31;Aitvaras;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;33;0
31;Aitvaras;6;"Nuo 3 iki 4 metø";1;Lietuviø;30;0
31;Aitvaras;7;"Nuo 4 iki 5 metø";1;Lietuviø;23;0
31;Aitvaras;8;"Nuo 5 iki 6 metø";1;Lietuviø;23;0
31;Aitvaras;11;"Nuo 5 iki 7 metø";1;Lietuviø;46;1
31;Aitvaras;12;"Nuo 2 iki 3 metø";1;Lietuviø;15;0
31;Aitvaras;13;"Nuo 4 iki 6 metø";1;Lietuviø;24;0
31;Aitvaras;14;"Nuo 3 iki 6 metø";1;Lietuviø;2;0
31;Aitvaras;18;"Nuo 2 iki 4 metø";1;Lietuviø;133;0
31;Aitvaras;25;"Nuo 1,5 iki 7 metø";1;Lietuviø;0;0
32;Atþalëlës;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;97;6
32;Atþalëlës;4;"Nuo 3 iki 7 metø";1;Lietuviø;23;0
32;Atþalëlës;6;"Nuo 3 iki 4 metø";1;Lietuviø;46;7
32;Atþalëlës;7;"Nuo 4 iki 5 metø";1;Lietuviø;26;1
32;Atþalëlës;8;"Nuo 5 iki 6 metø";1;Lietuviø;25;0
32;Atþalëlës;9;"Nuo 6 iki 7 metø";1;Lietuviø;3;2
32;Atþalëlës;11;"Nuo 5 iki 7 metø";1;Lietuviø;24;0
32;Atþalëlës;20;"Nuo 2 iki 6 metø";1;Lietuviø;17;2
32;Atþalëlës;28;"Nuo 1 iki 7 metø";1;Lietuviø;0;0
33;Auðrelë;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;82;0
33;Auðrelë;6;"Nuo 3 iki 4 metø";1;Lietuviø;3;1
33;Auðrelë;7;"Nuo 4 iki 5 metø";1;Lietuviø;54;0
33;Auðrelë;8;"Nuo 5 iki 6 metø";1;Lietuviø;22;0
33;Auðrelë;9;"Nuo 6 iki 7 metø";1;Lietuviø;1;0
33;Auðrelë;11;"Nuo 5 iki 7 metø";1;Lietuviø;43;0
33;Auðrelë;12;"Nuo 2 iki 3 metø";1;Lietuviø;4;0
33;Auðrelë;18;"Nuo 2 iki 4 metø";1;Lietuviø;70;0
34;Berþynëlis;1;"Iki 1,5 metø";1;Lietuviø;15;0
34;Berþynëlis;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;36;0
34;Berþynëlis;6;"Nuo 3 iki 4 metø";1;Lietuviø;20;0
34;Berþynëlis;7;"Nuo 4 iki 5 metø";1;Lietuviø;19;0
34;Berþynëlis;8;"Nuo 5 iki 6 metø";1;Lietuviø;18;0
34;Berþynëlis;9;"Nuo 6 iki 7 metø";1;Lietuviø;3;0
34;Berþynëlis;11;"Nuo 5 iki 7 metø";1;Lietuviø;26;0
34;Berþynëlis;13;"Nuo 4 iki 6 metø";1;Lietuviø;3;3
36;Birutës;6;"Nuo 3 iki 4 metø";1;Lietuviø;4;0
36;Birutës;7;"Nuo 4 iki 5 metø";1;Lietuviø;24;0
36;Birutës;8;"Nuo 5 iki 6 metø";1;Lietuviø;23;0
36;Birutës;9;"Nuo 6 iki 7 metø";1;Lietuviø;1;1
36;Birutës;11;"Nuo 5 iki 7 metø";1;Lietuviø;24;0
36;Birutës;12;"Nuo 2 iki 3 metø";1;Lietuviø;20;0
36;Birutës;18;"Nuo 2 iki 4 metø";1;Lietuviø;20;0
37;Bitutë;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;70;0
37;Bitutë;4;"Nuo 3 iki 7 metø";1;Lietuviø;25;0
37;Bitutë;7;"Nuo 4 iki 5 metø";1;Lietuviø;44;0
37;Bitutë;8;"Nuo 5 iki 6 metø";1;Lietuviø;41;0
37;Bitutë;9;"Nuo 6 iki 7 metø";1;Lietuviø;2;0
37;Bitutë;10;"Nuo 3 iki 5 metø";1;Lietuviø;1;0
37;Bitutë;11;"Nuo 5 iki 7 metø";1;Lietuviø;59;0
37;Bitutë;18;"Nuo 2 iki 4 metø";1;Lietuviø;78;0
37;Bitutë;28;"Nuo 1 iki 7 metø";1;Lietuviø;0;1
39;Coliukë;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;19;0
39;Coliukë;4;"Nuo 3 iki 7 metø";1;Lietuviø;22;0
39;Coliukë;17;"Nuo 1 iki 2 metø";1;Lietuviø;12;12
39;Coliukë;18;"Nuo 2 iki 4 metø";1;Lietuviø;0;13
40;Èiauðkutis;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;10;0
40;Èiauðkutis;6;"Nuo 3 iki 4 metø";1;Lietuviø;19;0
40;Èiauðkutis;7;"Nuo 4 iki 5 metø";1;Lietuviø;27;0
40;Èiauðkutis;8;"Nuo 5 iki 6 metø";1;Lietuviø;20;0
40;Èiauðkutis;10;"Nuo 3 iki 5 metø";1;Lietuviø;10;0
40;Èiauðkutis;11;"Nuo 5 iki 7 metø";1;Lietuviø;43;0
40;Èiauðkutis;13;"Nuo 4 iki 6 metø";1;Lietuviø;18;0
41;Daigelis;13;"Nuo 4 iki 6 metø";1;Lietuviø;20;0
41;Daigelis;18;"Nuo 2 iki 4 metø";1;Lietuviø;15;0
44;Drevinukas;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;48;0
44;Drevinukas;6;"Nuo 3 iki 4 metø";1;Lietuviø;11;3
44;Drevinukas;7;"Nuo 4 iki 5 metø";1;Lietuviø;35;0
44;Drevinukas;8;"Nuo 5 iki 6 metø";1;Lietuviø;37;0
44;Drevinukas;11;"Nuo 5 iki 7 metø";1;Lietuviø;24;0
44;Drevinukas;18;"Nuo 2 iki 4 metø";1;Lietuviø;42;0
44;Drevinukas;28;"Nuo 1 iki 7 metø";1;Lietuviø;0;1
45;Drugelis;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;53;0
45;Drugelis;6;"Nuo 3 iki 4 metø";1;Lietuviø;26;0
45;Drugelis;7;"Nuo 4 iki 5 metø";1;Lietuviø;23;0
45;Drugelis;8;"Nuo 5 iki 6 metø";1;Lietuviø;25;0
45;Drugelis;11;"Nuo 5 iki 7 metø";1;Lietuviø;17;0
46;"Du gaideliai";3;"Nuo 1,5 iki 3 metø";1;Lietuviø;35;21
46;"Du gaideliai";6;"Nuo 3 iki 4 metø";1;Lietuviø;21;0
46;"Du gaideliai";7;"Nuo 4 iki 5 metø";1;Lietuviø;25;0
46;"Du gaideliai";8;"Nuo 5 iki 6 metø";1;Lietuviø;24;0
46;"Du gaideliai";9;"Nuo 6 iki 7 metø";1;Lietuviø;0;23
46;"Du gaideliai";11;"Nuo 5 iki 7 metø";1;Lietuviø;21;0
46;"Du gaideliai";12;"Nuo 2 iki 3 metø";1;Lietuviø;0;1
46;"Du gaideliai";28;"Nuo 1 iki 7 metø";1;Lietuviø;0;20
47;Eglutë;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;104;0
47;Eglutë;6;"Nuo 3 iki 4 metø";1;Lietuviø;4;0
47;Eglutë;7;"Nuo 4 iki 5 metø";1;Lietuviø;44;0
47;Eglutë;8;"Nuo 5 iki 6 metø";1;Lietuviø;44;0
47;Eglutë;11;"Nuo 5 iki 7 metø";1;Lietuviø;52;0
47;Eglutë;16;"Nuo 4 iki 7 metø";1;Lietuviø;5;0
47;Eglutë;18;"Nuo 2 iki 4 metø";1;Lietuviø;73;0
49;Gandriukas;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;89;0
49;Gandriukas;6;"Nuo 3 iki 4 metø";1;Lietuviø;62;0
49;Gandriukas;7;"Nuo 4 iki 5 metø";1;Lietuviø;43;0
49;Gandriukas;8;"Nuo 5 iki 6 metø";1;Lietuviø;64;0
49;Gandriukas;11;"Nuo 5 iki 7 metø";1;Lietuviø;46;0
50;"Geniukø kalvë";3;"Nuo 1,5 iki 3 metø";1;Lietuviø;67;0
50;"Geniukø kalvë";6;"Nuo 3 iki 4 metø";1;Lietuviø;32;0
50;"Geniukø kalvë";7;"Nuo 4 iki 5 metø";1;Lietuviø;65;0
50;"Geniukø kalvë";8;"Nuo 5 iki 6 metø";1;Lietuviø;48;3
50;"Geniukø kalvë";9;"Nuo 6 iki 7 metø";1;Lietuviø;1;0
50;"Geniukø kalvë";11;"Nuo 5 iki 7 metø";1;Lietuviø;45;0
50;"Geniukø kalvë";18;"Nuo 2 iki 4 metø";1;Lietuviø;45;0
51;Gelvonëlis;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;50;0
51;Gelvonëlis;7;"Nuo 4 iki 5 metø";1;Lietuviø;19;0
51;Gelvonëlis;8;"Nuo 5 iki 6 metø";1;Lietuviø;20;0
51;Gelvonëlis;11;"Nuo 5 iki 7 metø";1;Lietuviø;20;0
51;Gelvonëlis;16;"Nuo 4 iki 7 metø";1;Lietuviø;6;2
51;Gelvonëlis;18;"Nuo 2 iki 4 metø";1;Lietuviø;19;0
52;"Gervelë (Dzûkø g. 32)";3;"Nuo 1,5 iki 3 metø";1;Lietuviø;24;0
52;"Gervelë (Dzûkø g. 32)";6;"Nuo 3 iki 4 metø";1;Lietuviø;7;1
52;"Gervelë (Dzûkø g. 32)";7;"Nuo 4 iki 5 metø";1;Lietuviø;26;1
52;"Gervelë (Dzûkø g. 32)";8;"Nuo 5 iki 6 metø";1;Lietuviø;23;0
52;"Gervelë (Dzûkø g. 32)";9;"Nuo 6 iki 7 metø";1;Lietuviø;4;1
52;"Gervelë (Dzûkø g. 32)";11;"Nuo 5 iki 7 metø";1;Lietuviø;15;0
52;"Gervelë (Dzûkø g. 32)";18;"Nuo 2 iki 4 metø";1;Lietuviø;14;0
53;Giluþis;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;61;0
53;Giluþis;6;"Nuo 3 iki 4 metø";1;Lietuviø;110;0
53;Giluþis;7;"Nuo 4 iki 5 metø";1;Lietuviø;46;0
53;Giluþis;8;"Nuo 5 iki 6 metø";1;Lietuviø;46;0
53;Giluþis;11;"Nuo 5 iki 7 metø";1;Lietuviø;111;0
54;"Gintarëlis (Didlaukio g. 35)";3;"Nuo 1,5 iki 3 metø";1;Lietuviø;72;0
54;"Gintarëlis (Didlaukio g. 35)";6;"Nuo 3 iki 4 metø";1;Lietuviø;46;0
54;"Gintarëlis (Didlaukio g. 35)";7;"Nuo 4 iki 5 metø";1;Lietuviø;23;0
54;"Gintarëlis (Didlaukio g. 35)";8;"Nuo 5 iki 6 metø";1;Lietuviø;57;0
54;"Gintarëlis (Didlaukio g. 35)";10;"Nuo 3 iki 5 metø";1;Lietuviø;23;0
54;"Gintarëlis (Didlaukio g. 35)";11;"Nuo 5 iki 7 metø";1;Lietuviø;88;0
54;"Gintarëlis (Didlaukio g. 35)";14;"Nuo 3 iki 6 metø";1;Lietuviø;46;0
54;"Gintarëlis (Didlaukio g. 35)";18;"Nuo 2 iki 4 metø";1;Lietuviø;60;0
54;"Gintarëlis (Didlaukio g. 35)";19;"Nuo 2 iki 5 metø";1;Lietuviø;2;0
54;"Gintarëlis (Didlaukio g. 35)";28;"Nuo 1 iki 7 metø";1;Lietuviø;0;1
55;Giraitë;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;78;0
55;Giraitë;6;"Nuo 3 iki 4 metø";1;Lietuviø;43;0
55;Giraitë;7;"Nuo 4 iki 5 metø";1;Lietuviø;47;0
55;Giraitë;8;"Nuo 5 iki 6 metø";1;Lietuviø;24;0
55;Giraitë;10;"Nuo 3 iki 5 metø";1;Lietuviø;20;0
55;Giraitë;11;"Nuo 5 iki 7 metø";1;Lietuviø;62;0
55;Giraitë;18;"Nuo 2 iki 4 metø";1;Lietuviø;42;0
55;Giraitë;28;"Nuo 1 iki 7 metø";1;Lietuviø;1;0
56;Gudrutis;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;35;0
56;Gudrutis;7;"Nuo 4 iki 5 metø";1;Lietuviø;20;0
56;Gudrutis;8;"Nuo 5 iki 6 metø";1;Lietuviø;22;0
56;Gudrutis;10;"Nuo 3 iki 5 metø";1;Lietuviø;2;0
56;Gudrutis;11;"Nuo 5 iki 7 metø";1;Lietuviø;21;0
56;Gudrutis;18;"Nuo 2 iki 4 metø";1;Lietuviø;49;0
56;Gudrutis;28;"Nuo 1 iki 7 metø";1;Lietuviø;0;1
57;Jovarëlis;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;59;0
57;Jovarëlis;4;"Nuo 3 iki 7 metø";1;Lietuviø;14;3
57;Jovarëlis;6;"Nuo 3 iki 4 metø";1;Lietuviø;45;0
57;Jovarëlis;7;"Nuo 4 iki 5 metø";1;Lietuviø;45;0
57;Jovarëlis;8;"Nuo 5 iki 6 metø";1;Lietuviø;23;0
57;Jovarëlis;11;"Nuo 5 iki 7 metø";1;Lietuviø;89;0
57;Jovarëlis;18;"Nuo 2 iki 4 metø";1;Lietuviø;31;0
58;Jurginëlis;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;93;0
58;Jurginëlis;6;"Nuo 3 iki 4 metø";1;Lietuviø;18;0
58;Jurginëlis;7;"Nuo 4 iki 5 metø";1;Lietuviø;67;0
58;Jurginëlis;8;"Nuo 5 iki 6 metø";1;Lietuviø;24;0
58;Jurginëlis;11;"Nuo 5 iki 7 metø";1;Lietuviø;58;0
58;Jurginëlis;12;"Nuo 2 iki 3 metø";1;Lietuviø;14;0
58;Jurginëlis;18;"Nuo 2 iki 4 metø";1;Lietuviø;33;0
58;Jurginëlis;19;"Nuo 2 iki 5 metø";1;Lietuviø;2;0
59;Karusëlë;4;"Nuo 3 iki 7 metø";1;Lietuviø;22;0
59;Karusëlë;6;"Nuo 3 iki 4 metø";1;Lietuviø;30;2
59;Karusëlë;8;"Nuo 5 iki 6 metø";1;Lietuviø;22;0
59;Karusëlë;11;"Nuo 5 iki 7 metø";1;Lietuviø;45;0
59;Karusëlë;16;"Nuo 4 iki 7 metø";1;Lietuviø;8;5
60;Kaðtonas;10;"Nuo 3 iki 5 metø";1;Lietuviø;20;0
60;Kaðtonas;11;"Nuo 5 iki 7 metø";1;Lietuviø;21;0
61;Krivûlë;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;55;0
61;Krivûlë;10;"Nuo 3 iki 5 metø";1;Lietuviø;42;0
61;Krivûlë;11;"Nuo 5 iki 7 metø";1;Lietuviø;58;0
61;Krivûlë;13;"Nuo 4 iki 6 metø";1;Lietuviø;22;0
61;Krivûlë;18;"Nuo 2 iki 4 metø";1;Lietuviø;36;0
61;Krivûlë;20;"Nuo 2 iki 6 metø";1;Lietuviø;24;0
62;Kodëlèiukas;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;144;0
62;Kodëlèiukas;6;"Nuo 3 iki 4 metø";1;Lietuviø;45;3
62;Kodëlèiukas;7;"Nuo 4 iki 5 metø";1;Lietuviø;77;0
62;Kodëlèiukas;8;"Nuo 5 iki 6 metø";1;Lietuviø;61;1
62;Kodëlèiukas;11;"Nuo 5 iki 7 metø";1;Lietuviø;48;0
62;Kodëlèiukas;18;"Nuo 2 iki 4 metø";1;Lietuviø;61;0
62;Kodëlèiukas;28;"Nuo 1 iki 7 metø";1;Lietuviø;0;1
66;Lakðtingala;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;75;0
66;Lakðtingala;6;"Nuo 3 iki 4 metø";1;Lietuviø;35;6
66;Lakðtingala;7;"Nuo 4 iki 5 metø";1;Lietuviø;64;0
66;Lakðtingala;8;"Nuo 5 iki 6 metø";1;Lietuviø;40;0
66;Lakðtingala;11;"Nuo 5 iki 7 metø";1;Lietuviø;49;0
66;Lakðtingala;16;"Nuo 4 iki 7 metø";1;Lietuviø;5;2
66;Lakðtingala;18;"Nuo 2 iki 4 metø";1;Lietuviø;64;7
68;Lazdynëlis;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;47;0
68;Lazdynëlis;6;"Nuo 3 iki 4 metø";1;Lietuviø;94;0
68;Lazdynëlis;7;"Nuo 4 iki 5 metø";1;Lietuviø;24;0
68;Lazdynëlis;11;"Nuo 5 iki 7 metø";1;Lietuviø;75;0
68;Lazdynëlis;16;"Nuo 4 iki 7 metø";1;Lietuviø;16;5
69;Liepsnelë;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;16;0
69;Liepsnelë;14;"Nuo 3 iki 6 metø";1;Lietuviø;24;1
69;Liepsnelë;18;"Nuo 2 iki 4 metø";1;Lietuviø;1;0
71;"Lokiuko giraitë";3;"Nuo 1,5 iki 3 metø";1;Lietuviø;89;0
71;"Lokiuko giraitë";7;"Nuo 4 iki 5 metø";1;Lietuviø;63;0
71;"Lokiuko giraitë";8;"Nuo 5 iki 6 metø";1;Lietuviø;46;0
71;"Lokiuko giraitë";9;"Nuo 6 iki 7 metø";1;Lietuviø;1;4
71;"Lokiuko giraitë";11;"Nuo 5 iki 7 metø";1;Lietuviø;42;0
71;"Lokiuko giraitë";13;"Nuo 4 iki 6 metø";1;Lietuviø;1;1
71;"Lokiuko giraitë";18;"Nuo 2 iki 4 metø";1;Lietuviø;59;0
72;Markuèiai;3;"Nuo 1,5 iki 3 metø";1;Lietuviø;56;0
72;Markuèiai;6;"Nuo 3 iki 4 metø";1;Lietuviø;10;0
72;Markuèiai;7;"Nuo 4 iki 5 metø";1;Lietuviø;41;0
